,I_1,I_2,I_4,I_8,I_16,I_inf,W_100,W_1000,W_10000,W_100000,est_lb,est,est_ub
3012,11.0,27.0,51.0,256.0,256.0,256.0,5.0401025246644835,inf,inf,inf,37.29453736985211,42.50254265253879,47.71054793522547
3013,12.0,22.0,51.0,256.0,256.0,256.0,5.079663857073193,inf,inf,inf,40.885764815595735,41.82792830678459,42.77009179797345
3014,7.0,22.0,51.0,256.0,256.0,256.0,4.871500599359095,inf,inf,inf,39.647872640394134,44.670964878853184,49.69405711731224
3015,9.0,21.0,51.0,256.0,256.0,256.0,4.846943069245491,inf,inf,inf,40.182073518714866,42.66136517821934,45.140656837723824
3016,9.0,25.0,51.0,256.0,256.0,256.0,5.188004271075414,inf,inf,inf,37.07017882513432,40.79870970346033,44.527240581786344
3017,13.0,24.0,51.0,256.0,256.0,256.0,5.275584486773454,inf,inf,inf,40.878440829655915,43.72808018899957,46.57771954834322
3018,12.0,18.0,51.0,256.0,256.0,256.0,5.0408509419178955,inf,inf,inf,38.87164585518107,43.69029923702013,48.50895261885918
3019,7.0,20.0,51.0,256.0,256.0,256.0,5.044781952233514,inf,inf,inf,37.279583846190214,41.14028513053428,45.000986414878355
3020,13.0,36.0,76.0,256.0,256.0,256.0,4.410322205659554,inf,inf,inf,37.76071731024384,41.19515369306805,44.62959007589226
3021,14.0,33.0,76.0,256.0,256.0,256.0,4.471999050455075,inf,inf,inf,38.53128246608598,42.01478460075077,45.49828673541557
3022,9.0,28.0,76.0,256.0,256.0,256.0,4.5384324386022,inf,inf,inf,41.58256982865178,44.80288513660268,48.02320044455358
3023,19.0,42.0,76.0,256.0,256.0,256.0,4.627537590524447,inf,inf,inf,37.136875016982955,42.78834925625578,48.4398234955286
3024,16.0,36.0,76.0,256.0,256.0,256.0,4.48412399051054,inf,inf,inf,40.80698193601276,43.870467470354946,46.93395300469713
3025,13.0,32.0,76.0,256.0,256.0,256.0,4.498180991612784,inf,inf,inf,39.7718746257979,42.73000475126165,45.68813487672541
3026,18.0,39.0,76.0,256.0,256.0,256.0,4.6755305302508035,inf,inf,inf,37.81993892587876,41.47795008801078,45.1359612501428
3027,12.0,31.0,76.0,256.0,256.0,256.0,4.577886215887531,inf,inf,inf,37.316585773127024,42.65971693306166,48.00284809299629
3028,12.0,39.0,76.0,256.0,256.0,256.0,4.577543567826709,inf,inf,inf,38.006140597000325,41.29789096619686,44.58964133539339
3029,12.0,34.0,76.0,256.0,256.0,256.0,4.486948672357485,inf,inf,inf,42.11968703396381,44.46288310597315,46.80607917798249
3030,21.0,47.0,102.0,256.0,256.0,256.0,3.8574870374436117,inf,inf,inf,38.01878322236672,41.403215574324605,44.78764792628248
3031,31.0,52.0,102.0,256.0,256.0,256.0,3.909440501242983,inf,inf,inf,41.163299332142415,42.201682139609474,43.24006494707654
3032,17.0,43.0,102.0,256.0,256.0,256.0,3.828511315782393,inf,inf,inf,37.78439306896181,42.05930949177045,46.33422591457908
3033,20.0,48.0,102.0,256.0,256.0,256.0,3.9057360097901395,inf,inf,inf,38.05904152745035,42.23311934970041,46.40719717195047
3034,24.0,53.0,102.0,256.0,256.0,256.0,3.8101372528735453,inf,inf,inf,40.974146050212504,43.70287561955992,46.431605188907334
3035,27.0,51.0,102.0,256.0,256.0,256.0,3.8639236670891606,inf,inf,inf,42.65353679862376,45.79240281904105,48.93126883945834
3036,27.0,57.0,102.0,256.0,256.0,256.0,3.714831980449901,inf,inf,inf,39.399449333720476,41.92586540286259,44.45228147200471
3037,21.0,41.0,102.0,256.0,256.0,256.0,3.7365705675873215,inf,inf,inf,38.634647789115306,43.24598210405003,47.85731641898476
3038,25.0,49.0,102.0,256.0,256.0,256.0,3.915039390183182,inf,inf,inf,39.596605987507,42.010516156709215,44.42442632591143
3039,22.0,45.0,102.0,256.0,256.0,256.0,3.919608092465225,inf,inf,inf,37.363609549761335,41.39365117549115,45.423692801220966
3040,28.0,51.0,128.0,256.0,256.0,256.0,3.2492467063468027,inf,inf,inf,40.85584050175729,43.45546290142377,46.05508530109025
3041,27.0,64.0,128.0,256.0,256.0,256.0,3.1880621591670177,inf,inf,inf,39.67774811183098,42.658846893303284,45.63994567477559
3042,18.0,51.0,128.0,256.0,256.0,256.0,3.4327990785418265,inf,inf,inf,39.1348406892171,43.03002925106924,46.925217812921375
3043,23.0,58.0,128.0,256.0,256.0,256.0,3.224649771069217,inf,inf,inf,37.77695445527643,42.349223769063144,46.921493082849864
3044,24.0,59.0,128.0,256.0,256.0,256.0,2.9399630277428486,inf,inf,inf,37.12797581154559,41.78107549816262,46.434175184779654
3045,20.0,58.0,128.0,256.0,256.0,256.0,3.180531128162656,inf,inf,inf,37.792830831926715,41.66828181657225,45.54373280121777
3046,23.0,49.0,128.0,256.0,256.0,256.0,3.4443207308257087,inf,inf,inf,38.47539977406071,42.171356188856365,45.86731260365201
3047,30.0,63.0,128.0,256.0,256.0,256.0,3.297445220314387,inf,inf,inf,39.64682229748502,42.649474598158605,45.65212689883219
3048,24.0,57.0,128.0,256.0,256.0,256.0,3.2540000554651627,inf,inf,inf,37.45998740313744,43.23720162715281,49.014415851168174
3049,32.0,71.0,128.0,256.0,256.0,256.0,2.9535899256193616,inf,inf,inf,39.74544098200273,42.92392489968657,46.10240881737041
3050,32.0,75.0,153.0,256.0,256.0,256.0,2.695106303199296,inf,inf,inf,37.78912942297443,43.80437583951226,49.819622256050096
3051,33.0,76.0,153.0,256.0,256.0,256.0,2.694410193823103,inf,inf,inf,41.498353005037416,44.510655351733774,47.52295769843014
3052,30.0,77.0,153.0,256.0,256.0,256.0,2.6462277407383965,inf,inf,inf,37.878945870853016,42.29368002843164,46.70841418601026
3053,31.0,73.0,153.0,256.0,256.0,256.0,2.7794327999425334,inf,inf,inf,37.609323868509506,43.92303493110522,50.23674599370093
3054,31.0,71.0,153.0,256.0,256.0,256.0,2.7940267478735876,inf,inf,inf,42.29628476421172,44.49547750087733,46.69467023754294
3055,25.0,73.0,153.0,256.0,256.0,256.0,2.856824162856043,inf,inf,inf,42.634777826118984,44.14880783069975,45.66283783528052
3056,38.0,81.0,153.0,256.0,256.0,256.0,2.6209829706616574,inf,inf,inf,39.43394462972696,44.23135458533203,49.028764540937104
3057,24.0,62.0,153.0,256.0,256.0,256.0,2.970631866862206,inf,inf,inf,41.18423192176481,43.38100280211234,45.57777368245987
3058,35.0,69.0,153.0,256.0,256.0,256.0,2.715455094430993,inf,inf,inf,39.240948485024084,42.31302072270178,45.38509296037948
3059,36.0,72.0,153.0,256.0,256.0,256.0,2.4778343664323828,inf,inf,inf,38.16841918511873,42.48460393989251,46.80078869466628
3060,41.0,84.0,179.0,256.0,256.0,256.0,2.247944775076249,inf,inf,inf,38.23574614803078,42.24819451632219,46.26064288461359
3061,40.0,86.0,179.0,256.0,256.0,256.0,2.2027406581144007,inf,inf,inf,37.741495085125756,41.36594158529029,44.99038808545481
3062,40.0,81.0,179.0,256.0,256.0,256.0,2.3987333272237095,inf,inf,inf,39.31876522127107,41.65352536210675,43.988285502942425
3063,36.0,78.0,179.0,256.0,256.0,256.0,2.500580844274957,inf,inf,inf,39.49294903154752,42.99208934852644,46.491229665505365
3064,39.0,84.0,179.0,256.0,256.0,256.0,2.317952112058151,inf,inf,inf,40.36645095677372,42.69900444822085,45.03155793966798
3065,33.0,82.0,179.0,256.0,256.0,256.0,2.3677941147422388,inf,inf,inf,40.84442792906423,44.55904574637121,48.2736635636782
3066,34.0,82.0,179.0,256.0,256.0,256.0,2.357178634465278,inf,inf,inf,40.58427641392585,42.86304243553322,45.14180845714059
3067,40.0,88.0,179.0,256.0,256.0,256.0,2.178809076268095,inf,inf,inf,38.74310610620726,42.12605190261618,45.50899769902511
3068,35.0,86.0,179.0,256.0,256.0,256.0,2.4435407123605515,inf,inf,inf,37.771872353113075,41.91507926092917,46.05828616874526
3069,36.0,79.0,179.0,256.0,256.0,256.0,2.3676395824606686,inf,inf,inf,41.8689234324058,44.42583267346665,46.9827419145275
3070,52.0,112.0,204.0,256.0,256.0,256.0,1.74808732583395,inf,inf,inf,41.635763399477305,43.89260988745094,46.14945637542457
3071,52.0,98.0,204.0,256.0,256.0,256.0,2.0258971146188784,inf,inf,inf,40.17022403630221,44.54096132420152,48.91169861210083
3072,36.0,90.0,204.0,256.0,256.0,256.0,2.219350056927354,inf,inf,inf,37.57169311955032,45.80905889601776,54.046424672485195
3073,37.0,101.0,204.0,256.0,256.0,256.0,1.9954619550352035,inf,inf,inf,44.224384994041195,46.471157839158465,48.71793068427574
3074,43.0,87.0,204.0,256.0,256.0,256.0,2.294333803141413,inf,inf,inf,37.26699609575249,41.71869109849118,46.170386101229866
3075,36.0,91.0,204.0,256.0,256.0,256.0,2.1092075536378374,inf,inf,inf,40.940271145385694,44.006710482772405,47.07314982015911
3076,41.0,97.0,204.0,256.0,256.0,256.0,2.038433808528403,inf,inf,inf,39.24813034894325,42.43562186501052,45.623113381077786
3077,37.0,81.0,204.0,256.0,256.0,256.0,2.425036818236748,inf,inf,inf,38.1423042546949,43.37750088738946,48.612697520084026
3078,36.0,89.0,204.0,256.0,256.0,256.0,2.1656978315984787,inf,inf,inf,37.557935970025476,40.84997187415462,44.14200777828376
3079,46.0,101.0,204.0,256.0,256.0,256.0,1.9863660356699029,inf,inf,inf,41.472157739107764,44.75015968442766,48.028161629747544
3080,51.0,118.0,230.0,256.0,256.0,256.0,1.7151488711578509,inf,inf,inf,37.27559140880053,41.29982487215109,45.32405833550165
3081,49.0,107.0,230.0,256.0,256.0,256.0,1.9186956920515712,inf,inf,inf,35.18319121218005,41.99740075051556,48.81161028885107
3082,47.0,110.0,230.0,256.0,256.0,256.0,1.8699824359275112,inf,inf,inf,41.50623124214368,43.55289359244317,45.599555942742654
3083,45.0,111.0,230.0,256.0,256.0,256.0,1.7945265629645277,inf,inf,inf,38.288671106461585,40.86369697378914,43.43872284111669
3084,47.0,105.0,230.0,256.0,256.0,256.0,1.8836554621531079,inf,inf,inf,38.367504625212106,42.27321133858229,46.17891805195248
3085,56.0,107.0,230.0,256.0,256.0,256.0,1.915218750339136,inf,inf,inf,37.807296804795854,42.643425639909466,47.47955447502308
3086,49.0,106.0,230.0,256.0,256.0,256.0,1.833649222183439,inf,inf,inf,42.64100553212831,45.470620731003734,48.30023592987915
3087,45.0,106.0,230.0,256.0,256.0,256.0,1.9025055079727196,inf,inf,inf,42.63803947549892,44.03843561587637,45.43883175625381
3088,53.0,102.0,230.0,256.0,256.0,256.0,1.9758392839927694,inf,inf,inf,41.81964971932713,44.04809884575427,46.2765479721814
3089,51.0,102.0,230.0,256.0,256.0,256.0,1.9303320811871103,inf,inf,inf,38.406886404843235,42.27509131121806,46.1432962175929
3090,49.0,111.0,256.0,256.0,256.0,256.0,1.7999105687824795,inf,inf,inf,38.11360354076993,41.935918076137185,45.75823261150445
3091,38.0,103.0,256.0,256.0,256.0,256.0,1.9456981627276804,inf,inf,inf,36.529344454160665,41.90704705142428,47.28474964868789
3092,47.0,109.0,256.0,256.0,256.0,256.0,1.813617681785061,inf,inf,inf,41.81518166746215,42.29206906393643,42.76895646041071
3093,52.0,121.0,256.0,256.0,256.0,256.0,1.664775874712717,inf,inf,inf,45.47854092488498,45.55664603283283,45.63475114078067
3094,46.0,119.0,256.0,256.0,256.0,256.0,1.594026405411455,inf,inf,inf,45.17165823611811,45.227129594280775,45.28260095244344
3095,56.0,116.0,256.0,256.0,256.0,256.0,1.7108988204952311,inf,inf,inf,45.10193590042509,45.11693590042509,45.13193590042509
3096,58.0,119.0,256.0,256.0,256.0,256.0,1.7123937067611266,inf,inf,inf,37.697787970792284,43.12549442336139,48.553200875930486
3097,47.0,108.0,256.0,256.0,256.0,256.0,1.898481181810297,inf,inf,inf,43.70325166995664,44.397375085868,45.091498501779355
3098,57.0,124.0,256.0,256.0,256.0,256.0,1.671955794830339,inf,inf,inf,45.31318688190031,45.32818688190031,45.34318688190031
3099,49.0,123.0,256.0,256.0,256.0,256.0,1.5828222040347697,inf,inf,inf,45.073564768954874,45.088564768954875,45.103564768954875
3100,17.0,29.0,51.0,512.0,512.0,512.0,4.39769821770124,inf,inf,inf,39.96752850206999,44.043820574852504,48.12011264763501
3101,9.0,20.0,51.0,512.0,512.0,512.0,4.36602205612904,inf,inf,inf,40.38787956672398,43.778831597003645,47.1697836272833
3102,13.0,28.0,51.0,512.0,512.0,512.0,4.398692328154169,inf,inf,inf,39.75216239979917,43.44916287000153,47.1461633402039
3103,14.0,30.0,51.0,512.0,512.0,512.0,4.5444939742555945,inf,inf,inf,39.797648969899356,42.86740011337817,45.937151256856986
3104,7.0,22.0,51.0,512.0,512.0,512.0,4.40403562700417,inf,inf,inf,38.10961724980523,42.28938250527243,46.46914776073963
3105,10.0,21.0,51.0,512.0,512.0,512.0,4.454879676270551,inf,inf,inf,39.73458563859912,43.40601516200307,47.07744468540703
3106,10.0,21.0,51.0,512.0,512.0,512.0,4.572880861362819,inf,inf,inf,39.347717629497886,42.70803740471305,46.06835717992823
3107,10.0,25.0,51.0,512.0,512.0,512.0,4.457453936386699,inf,inf,inf,37.085843799667074,41.84921421926897,46.61258463887088
3108,8.0,21.0,51.0,512.0,512.0,512.0,4.378020990292413,inf,inf,inf,41.2802865005796,43.91687699133092,46.553467482082254
3109,12.0,18.0,51.0,512.0,512.0,512.0,4.439472799017949,inf,inf,inf,41.3116421002019,44.33939209991284,47.36714209962379
3110,20.0,37.0,102.0,512.0,512.0,512.0,3.9701948422047195,inf,inf,inf,40.91569058980536,43.77608726232248,46.63648393483959
3111,17.0,46.0,102.0,512.0,512.0,512.0,3.990752564834189,inf,inf,inf,39.829166127306074,43.82314008403598,47.81711404076588
3112,24.0,48.0,102.0,512.0,512.0,512.0,3.943257770378466,inf,inf,inf,40.76394406166802,44.09399999896374,47.42405593625945
3113,20.0,50.0,102.0,512.0,512.0,512.0,3.927528360034586,inf,inf,inf,40.984247402086325,42.68651884735069,44.388790292615056
3114,14.0,43.0,102.0,512.0,512.0,512.0,3.96617049863832,inf,inf,inf,38.81943120756679,43.10915604944886,47.39888089133094
3115,24.0,53.0,102.0,512.0,512.0,512.0,3.8122817658659827,inf,inf,inf,41.11598690588224,42.64664202147277,44.17729713706331
3116,23.0,49.0,102.0,512.0,512.0,512.0,3.9127419324535566,inf,inf,inf,40.12563505478083,43.906090521346826,47.68654598791282
3117,18.0,44.0,102.0,512.0,512.0,512.0,3.9108702950280474,inf,inf,inf,38.055602377941426,42.36197911329879,46.66835584865614
3118,28.0,46.0,102.0,512.0,512.0,512.0,3.9024373909140095,inf,inf,inf,39.039836166202,42.46491702030392,45.88999787440584
3119,16.0,47.0,102.0,512.0,512.0,512.0,3.9204176750180295,inf,inf,inf,37.45390964079107,42.349390974496316,47.244872308201565
3120,30.0,68.0,153.0,512.0,512.0,512.0,2.7940554288892088,inf,inf,inf,41.376173396373034,44.15469243301068,46.933211469648334
3121,34.0,75.0,153.0,512.0,512.0,512.0,2.74601640155322,inf,inf,inf,39.40371057709614,43.01071303568311,46.61771549427009
3122,35.0,77.0,153.0,512.0,512.0,512.0,2.5630473461938124,inf,inf,inf,40.21929782296081,43.48533021089648,46.75136259883215
3123,35.0,67.0,153.0,512.0,512.0,512.0,2.9996565633419863,inf,inf,inf,37.03194697518084,41.968747126352184,46.90554727752354
3124,28.0,65.0,153.0,512.0,512.0,512.0,2.770702491522762,inf,inf,inf,41.51918227132384,43.94388789244421,46.368593513564576
3125,32.0,66.0,153.0,512.0,512.0,512.0,2.761799168476557,inf,inf,inf,41.21101729468569,43.93903792361307,46.66705855254045
3126,27.0,63.0,153.0,512.0,512.0,512.0,2.844050081530227,inf,inf,inf,40.93420670327339,42.640913367155115,44.34762003103684
3127,27.0,63.0,153.0,512.0,512.0,512.0,2.771286695308852,inf,inf,inf,39.80808270061417,42.47179565902161,45.13550861742905
3128,33.0,68.0,153.0,512.0,512.0,512.0,2.602038483157557,inf,inf,inf,37.48740907229044,41.51176045873399,45.53611184517753
3129,36.0,84.0,153.0,512.0,512.0,512.0,2.4124460886428807,inf,inf,inf,38.77935184442821,42.939638792788884,47.09992574114955
3130,45.0,93.0,204.0,512.0,512.0,512.0,2.137640715419991,inf,inf,inf,39.001945340720496,43.53020578696979,48.058466233219086
3131,41.0,93.0,204.0,512.0,512.0,512.0,2.1013634714972724,inf,inf,inf,40.83824016865037,44.37187865802828,47.90551714740619
3132,45.0,100.0,204.0,512.0,512.0,512.0,1.903649326640675,inf,inf,inf,39.59529560829332,43.36159709747875,47.12789858666417
3133,50.0,95.0,204.0,512.0,512.0,512.0,2.09985492453022,inf,inf,inf,39.450511542418475,43.31645516428517,47.18239878615188
3134,39.0,96.0,204.0,512.0,512.0,512.0,2.0405129105172506,inf,inf,inf,40.10899150194427,42.678647126421204,45.24830275089814
3135,44.0,96.0,204.0,512.0,512.0,512.0,2.065529974198874,inf,inf,inf,40.72661486182183,44.07357494639568,47.420535030969525
3136,35.0,87.0,204.0,512.0,512.0,512.0,2.227944222203277,inf,inf,inf,41.63994606124893,43.9678574117558,46.295768762262675
3137,31.0,99.0,204.0,512.0,512.0,512.0,2.0264029367966003,inf,inf,inf,40.95007466616507,44.07346048740587,47.19684630864667
3138,33.0,89.0,204.0,512.0,512.0,512.0,2.187351831118008,inf,inf,inf,40.76702611819763,43.07999268251034,45.39295924682305
3139,46.0,91.0,204.0,512.0,512.0,512.0,2.1531590714930644,inf,inf,inf,40.33331378508612,43.38884672471411,46.444379664342094
3140,58.0,114.0,256.0,512.0,512.0,512.0,1.6517567514629903,inf,inf,inf,39.87366617633298,42.64739447888348,45.42112278143397
3141,48.0,115.0,256.0,512.0,512.0,512.0,1.7617070839693696,inf,inf,inf,40.459394375451,42.46915844480088,44.47892251415077
3142,49.0,112.0,256.0,512.0,512.0,512.0,1.717576582296843,inf,inf,inf,40.67205403933828,43.22881746168967,45.78558088404107
3143,54.0,122.0,256.0,512.0,512.0,512.0,1.5770481149238265,inf,inf,inf,37.662499581622264,41.17259373905816,44.682687896494045
3144,48.0,116.0,256.0,512.0,512.0,512.0,1.7922780204758766,inf,inf,inf,40.32491186539489,43.346050425903215,46.36718898641155
3145,57.0,119.0,256.0,512.0,512.0,512.0,1.693721051274558,inf,inf,inf,39.53227770808139,42.645106437144435,45.75793516620748
3146,46.0,116.0,256.0,512.0,512.0,512.0,1.7602143973423665,inf,inf,inf,41.23011973539088,44.15182269018895,47.073525644987015
3147,48.0,136.0,256.0,512.0,512.0,512.0,1.5883404277792792,inf,inf,inf,40.99673417741084,44.20694905775552,47.4171639381002
3148,42.0,109.0,256.0,512.0,512.0,512.0,1.871502455188832,inf,inf,inf,40.23795316774915,44.19179958256504,48.145645997380925
3149,57.0,130.0,256.0,512.0,512.0,512.0,1.5252016850548173,inf,inf,inf,42.65271090163032,44.99300411000135,47.33329731837238
3150,64.0,141.0,307.0,512.0,512.0,512.0,1.5181056484570377,inf,inf,inf,40.083287647797206,43.62667614480419,47.17006464181119
3151,70.0,146.0,307.0,512.0,512.0,512.0,1.348736301869323,inf,inf,inf,38.06957889481858,41.931438725259376,45.793298555700176
3152,63.0,140.0,307.0,512.0,512.0,512.0,1.553731190618123,inf,inf,inf,41.27372000905894,43.37425161490306,45.474783220747184
3153,52.0,137.0,307.0,512.0,512.0,512.0,1.5375242095500994,inf,inf,inf,38.01387922061834,42.13043863993599,46.246998059253634
3154,65.0,161.0,307.0,512.0,512.0,512.0,1.2646158149601092,inf,inf,inf,37.395140384332926,41.38861226977494,45.382084155216944
3155,61.0,142.0,307.0,512.0,512.0,512.0,1.4971316767394995,inf,inf,inf,39.3728711290827,42.824520810829625,46.27617049257655
3156,60.0,128.0,307.0,512.0,512.0,512.0,1.5455435107936424,inf,inf,inf,38.43450811373622,42.54305046889893,46.651592824061645
3157,47.0,133.0,307.0,512.0,512.0,512.0,1.6509210947501671,inf,inf,inf,36.77195178950043,41.98053938585709,47.18912698221376
3158,52.0,138.0,307.0,512.0,512.0,512.0,1.5865733819719168,inf,inf,inf,37.51892829692586,41.600754583259146,45.68258086959243
3159,68.0,145.0,307.0,512.0,512.0,512.0,1.38302963330338,inf,inf,inf,41.21038751162295,43.42146052775216,45.632533543881365
3160,80.0,163.0,358.0,512.0,512.0,512.0,1.2666693607888888,inf,inf,inf,42.52650917724953,44.99865143119912,47.47079368514871
3161,64.0,140.0,358.0,512.0,512.0,512.0,1.4544180976760117,inf,inf,inf,38.55687696938861,42.427174868340785,46.29747276729295
3162,81.0,175.0,358.0,512.0,512.0,512.0,1.2684096816355677,inf,inf,inf,43.16639177481445,45.710726834055535,48.25506189329663
3163,64.0,155.0,358.0,512.0,512.0,512.0,1.321992809438882,inf,inf,inf,37.73207211650535,42.32651906283705,46.920966009168744
3164,68.0,178.0,358.0,512.0,512.0,512.0,1.2928692883341881,inf,inf,inf,38.53401868032095,42.39028600705356,46.24655333378618
3165,59.0,154.0,358.0,512.0,512.0,512.0,1.3761810167708077,inf,inf,inf,40.36377386236082,43.64415355839898,46.92453325443715
3166,63.0,160.0,358.0,512.0,512.0,512.0,1.3973011038944776,inf,inf,inf,38.465178566675476,42.4608623069628,46.45654604725013
3167,84.0,177.0,358.0,512.0,512.0,512.0,1.1566383670706273,inf,inf,inf,37.881488212456944,41.838759908445795,45.79603160443465
3168,77.0,166.0,358.0,512.0,512.0,512.0,1.3315450638077948,inf,inf,inf,38.07903218084809,42.96966055849293,47.860288936137785
3169,67.0,152.0,358.0,512.0,512.0,512.0,1.4937162073257966,inf,inf,inf,37.88422212115149,41.56104368047984,45.2378652398082
3170,92.0,179.0,409.0,512.0,512.0,512.0,1.055514000788797,inf,inf,inf,41.954579827199154,44.53162569566665,47.108671564134134
3171,81.0,189.0,409.0,512.0,512.0,512.0,1.2098533890102914,inf,inf,inf,40.01683553992413,43.95404496208457,47.891254384245016
3172,83.0,182.0,409.0,512.0,512.0,512.0,1.2059243792200505,inf,inf,inf,41.506353976371265,43.347171940011364,45.187989903651456
3173,86.0,197.0,409.0,512.0,512.0,512.0,1.139673016728409,inf,inf,inf,37.62173516059632,44.1905476610921,50.75936016158788
3174,73.0,178.0,409.0,512.0,512.0,512.0,1.2354499468387843,inf,inf,inf,37.53731386162945,41.838000637466024,46.13868741330259
3175,85.0,189.0,409.0,512.0,512.0,512.0,1.0988818990113458,inf,inf,inf,38.00961354285997,42.970806314004875,47.93199908514979
3176,82.0,196.0,409.0,512.0,512.0,512.0,1.1544326817097073,inf,inf,inf,40.778054495362454,44.281219040803556,47.78438358624466
3177,72.0,187.0,409.0,512.0,512.0,512.0,1.316728722654723,inf,inf,inf,40.542563274829476,43.17596987416198,45.80937647349448
3178,74.0,181.0,409.0,512.0,512.0,512.0,1.262231781141864,inf,inf,inf,41.592736396547274,44.37805758343737,47.163378770327455
3179,85.0,175.0,409.0,512.0,512.0,512.0,1.1104259345608085,inf,inf,inf,38.222107234412086,42.38593849556962,46.54976975672716
3180,84.0,212.0,460.0,512.0,512.0,512.0,1.1021234879416753,inf,inf,inf,41.54470634773974,44.557010335099065,47.56931432245838
3181,96.0,215.0,460.0,512.0,512.0,512.0,1.0416023408419974,inf,inf,inf,38.305941456507774,42.44208925638787,46.57823705626796
3182,89.0,209.0,460.0,512.0,512.0,512.0,1.0878300930120162,inf,inf,inf,37.519553736592115,42.25198230564563,46.98441087469915
3183,98.0,212.0,460.0,512.0,512.0,512.0,1.024265744995681,inf,inf,inf,41.991202017526504,44.930009731471024,47.868817445415544
3184,90.0,212.0,460.0,512.0,512.0,512.0,1.047962574528512,inf,inf,inf,40.90317828601955,43.819106535942026,46.7350347858645
3185,101.0,217.0,460.0,512.0,512.0,512.0,0.978068897245393,inf,inf,inf,41.550279040579994,44.091248165607865,46.632217290635744
3186,92.0,213.0,460.0,512.0,512.0,512.0,1.037630756540473,inf,inf,inf,41.2401377880503,43.65354235052283,46.066946912995355
3187,95.0,215.0,460.0,512.0,512.0,512.0,1.051719995229675,inf,inf,inf,38.40025693851451,42.24238572571096,46.08451451290742
3188,97.0,224.0,460.0,512.0,512.0,512.0,1.0170723666087866,inf,inf,inf,39.83178240069402,42.98478306312535,46.13778372555669
3189,78.0,210.0,460.0,512.0,512.0,512.0,1.1303275366146366,inf,inf,inf,37.29603637991771,41.79878547100926,46.30153456210081
3190,99.0,222.0,512.0,512.0,512.0,512.0,1.0060377126398024,inf,inf,inf,38.46197090093599,42.85506037269069,47.24814984444539
3191,95.0,228.0,512.0,512.0,512.0,512.0,1.0247078170936703,inf,inf,inf,38.490226048481475,43.62393663173617,48.757647214990875
3192,103.0,253.0,512.0,512.0,512.0,512.0,0.9608395275568569,inf,inf,inf,37.80362814064678,42.995019759707226,48.18641137876767
3193,98.0,233.0,512.0,512.0,512.0,512.0,1.007150815277491,inf,inf,inf,41.57431241453187,42.21236493904573,42.850417463559594
3194,106.0,241.0,512.0,512.0,512.0,512.0,0.9649686806105748,inf,inf,inf,45.47116441056615,45.495001419804126,45.518838429042106
3195,104.0,254.0,512.0,512.0,512.0,512.0,0.978800166974338,inf,inf,inf,39.29905121244021,42.485783088119916,45.672514963799614
3196,99.0,233.0,512.0,512.0,512.0,512.0,1.005102194124106,inf,inf,inf,45.087849525904076,45.10284952590408,45.11784952590408
3197,106.0,242.0,512.0,512.0,512.0,512.0,0.9172113555050174,inf,inf,inf,44.991641493069764,45.006641493069765,45.021641493069765
3198,105.0,233.0,512.0,512.0,512.0,512.0,0.9341757280260197,inf,inf,inf,37.659000057841936,42.43192671055954,47.20485336327713
3199,105.0,232.0,512.0,512.0,512.0,512.0,0.9343799420270287,inf,inf,inf,40.428421102022185,42.42982586285173,44.431230623681266
3200,23.0,49.0,102.0,1024.0,1024.0,1024.0,3.8092393036456684,7.898907328693113,inf,inf,37.21627816252262,41.989728599491315,46.76317903646001
3201,21.0,52.0,102.0,1024.0,1024.0,1024.0,3.9450615583420685,7.891126463817741,inf,inf,37.395717918459844,41.5987113761088,45.80170483375776
3202,20.0,50.0,102.0,1024.0,1024.0,1024.0,3.778603349705911,7.901728153828159,inf,inf,40.27340797729667,42.96194981803231,45.65049165876795
3203,21.0,41.0,102.0,1024.0,1024.0,1024.0,3.789460405517019,7.907485378596142,inf,inf,37.32230242581367,41.88480118373376,46.44729994165385
3204,22.0,52.0,102.0,1024.0,1024.0,1024.0,3.8631326324039605,7.929255408094157,inf,inf,37.43842964307812,42.044808045268454,46.651186447458784
3205,17.0,47.0,102.0,1024.0,1024.0,1024.0,3.926515152878544,7.911928937929112,inf,inf,37.56147244983284,41.909795072439564,46.25811769504628
3206,21.0,48.0,102.0,1024.0,1024.0,1024.0,3.897150634226797,7.919741585975871,inf,inf,37.415800708246174,41.8220233233839,46.22824593852163
3207,12.0,39.0,102.0,1024.0,1024.0,1024.0,3.919865015026488,7.915513756798376,inf,inf,38.77172458719163,42.37030183088687,45.96887907458211
3208,26.0,53.0,102.0,1024.0,1024.0,1024.0,3.906190529716085,7.914657785060022,inf,inf,38.22311563419072,43.24806596343271,48.2730162926747
3209,23.0,48.0,102.0,1024.0,1024.0,1024.0,3.968746198370418,7.8968204715074535,inf,inf,41.14565946027948,43.928318314522684,46.71097716876589
3210,38.0,89.0,204.0,1024.0,1024.0,1024.0,2.1807416157149504,7.892361943043383,inf,inf,40.44465026913925,44.83735340477884,49.230056540418424
3211,49.0,93.0,204.0,1024.0,1024.0,1024.0,2.122054115579971,7.9074709184911285,inf,inf,38.99312785284799,42.65924530115099,46.32536274945398
3212,44.0,101.0,204.0,1024.0,1024.0,1024.0,1.9709007262061604,7.895630959878972,inf,inf,38.821575516971095,42.84981308490128,46.87805065283146
