,I_1,I_2,I_4,I_8,I_16,I_inf,W_100,W_1000,W_10000,W_100000,est_lb,est,est_ub
3905,1097.0,2871.0,6553.0,65536.0,65536.0,65536.0,0.07821570717127457,0.9152352141954125,4.355598176242907,inf,34.92710235534122,39.13204214177675,43.33698192821228
3906,1066.0,2865.0,6553.0,65536.0,65536.0,65536.0,0.08233143826677747,0.9428435367754133,4.3546789266380905,inf,35.09885093535603,39.442912046600185,43.786973157844336
3907,1016.0,2812.0,6553.0,65536.0,65536.0,65536.0,0.0837508976147987,0.9837419972350077,4.357317011572199,inf,35.10999930045859,39.36080922178283,43.61161914310707
3908,975.0,2816.0,6553.0,65536.0,65536.0,65536.0,0.11738009807371697,1.0215423594622237,4.357799313138905,inf,34.997723010975875,39.16404946564461,43.33037592031334
3909,1109.0,2892.0,6553.0,65536.0,65536.0,65536.0,0.08774310742801106,0.9045637233818908,4.359162284949726,inf,34.94012392509445,39.11190105957442,43.28367819405439
3910,2176.0,5739.0,13107.0,65536.0,65536.0,65536.0,0.04307163854571883,0.4516981242947935,3.3089722222503823,inf,34.35939094254227,37.973459392898235,41.5875278432542
3911,2162.0,5812.0,13107.0,65536.0,65536.0,65536.0,0.0472707313533931,0.4476607456750443,3.330717245315519,inf,34.47832293612456,38.244734117158345,42.011145298192126
3912,2104.0,5704.0,13107.0,65536.0,65536.0,65536.0,0.040727715850643165,0.43560665063728266,3.3517831991779303,inf,34.481881847329824,38.25139881453523,42.020915781740634
3913,2095.0,5789.0,13107.0,65536.0,65536.0,65536.0,0.042572104477152095,0.46502895336006844,3.3276583841883074,inf,34.43591132412357,38.214314575863234,41.992717827602895
3914,2171.0,5774.0,13107.0,65536.0,65536.0,65536.0,0.03702889628233663,0.4401049462160316,3.319476939201479,inf,34.338728185181374,37.94623242982164,41.55373667446191
3915,2090.0,5736.0,13107.0,65536.0,65536.0,65536.0,0.05061508502621592,0.47533595891066227,3.3357246350583125,inf,34.447030482750094,38.19410798033333,41.94118547791656
3916,2104.0,5776.0,13107.0,65536.0,65536.0,65536.0,0.05389638851489309,0.46772947865892434,3.3300447784338694,inf,34.44429108355103,38.21357300714699,41.982854930742945
3917,2067.0,5741.0,13107.0,65536.0,65536.0,65536.0,0.04076015269343003,0.48775971835039655,3.3429677756915623,inf,34.50105207365327,38.303510197333,42.10596832101273
3918,2178.0,5767.0,13107.0,65536.0,65536.0,65536.0,0.0472707313533931,0.43940463081173675,3.3205458383086217,inf,34.375469356822215,38.06051008607487,41.74555081532752
3919,2104.0,5775.0,13107.0,65536.0,65536.0,65536.0,0.048571114895402445,0.45599060643865386,3.3297091270602692,inf,34.421307726190165,38.13107548043251,41.84084323467485
3920,3293.0,8714.0,19660.0,65536.0,65536.0,65536.0,0.027832095638274268,0.2919920886072447,2.2651767708560087,inf,34.2578888936367,37.85477048897421,41.45165208431172
3921,3247.0,8669.0,19660.0,65536.0,65536.0,65536.0,0.02778967125382792,0.2945847811479041,2.2654041528395084,inf,34.139572147423635,37.57846337016812,41.0173545929126
3922,3238.0,8658.0,19660.0,65536.0,65536.0,65536.0,0.032011749892291164,0.3070857398390814,2.2819270127537834,inf,34.24021012771549,37.67791632893483,41.11562253015416
3923,3226.0,8662.0,19660.0,65536.0,65536.0,65536.0,0.02778967125382792,0.2900005138372066,2.2839148178814384,inf,34.30281698486768,37.87900698426192,41.45519698365615
3924,3254.0,8694.0,19660.0,65536.0,65536.0,65536.0,0.029824835972931396,0.2919920886072447,2.2546400387071373,inf,34.191683633290694,37.71353248517484,41.23538133705899
3925,3177.0,8697.0,19660.0,65536.0,65536.0,65536.0,0.0302922202438225,0.30499177328877636,2.2725849006796146,inf,34.198027093254694,37.71522251343704,41.23241793361939
3926,3208.0,8628.0,19660.0,65536.0,65536.0,65536.0,0.02998045499277424,0.2874910432620652,2.2808218936894313,inf,34.28575864602753,37.89407298028463,41.50238731454174
3927,3246.0,8609.0,19660.0,65536.0,65536.0,65536.0,0.024006748805895484,0.29219177961684295,2.2866849807433773,inf,34.26222140536861,37.78760681616762,41.31299222696663
3928,3199.0,8599.0,19660.0,65536.0,65536.0,65536.0,0.02998045499277424,0.29589748954872874,2.2746335696691062,inf,34.21690345658811,37.71207511580543,41.20724677502275
3929,3296.0,8612.0,19660.0,65536.0,65536.0,65536.0,0.030092081840919604,0.29434456773934414,2.2784557153324556,inf,34.127977709024364,37.540952831312566,40.953927953600775
3930,4295.0,11630.0,26214.0,65536.0,65536.0,65536.0,0.024328424486270706,0.2266301854355106,1.820371707219266,inf,34.112816380981094,37.486421458257425,40.86002653553376
3931,4265.0,11554.0,26214.0,65536.0,65536.0,65536.0,0.020071141934081993,0.2188790463812751,1.8259288942843455,inf,34.05816270536084,37.38181085908552,40.70545901281019
3932,4301.0,11448.0,26214.0,65536.0,65536.0,65536.0,0.021077926816303716,0.22439838802188916,1.8330106388679823,inf,34.0735677112847,37.427913241782804,40.7822587722809
3933,4323.0,11515.0,26214.0,65536.0,65536.0,65536.0,0.02124712802535811,0.21573587168646924,1.8302511883334773,inf,34.08428867121756,37.41580173097487,40.74731479073218
3934,4256.0,11486.0,26214.0,65536.0,65536.0,65536.0,0.021049154601996634,0.2283061747272157,1.8360558718468951,inf,34.02317131830118,37.31253620953677,40.601901100772366
3935,4273.0,11439.0,26214.0,65536.0,65536.0,65536.0,0.02417050066949855,0.2203222273067169,1.8353109599530342,inf,34.06835558503449,37.38587586811589,40.703396151197296
3936,4249.0,11568.0,26214.0,65536.0,65536.0,65536.0,0.025676378812491407,0.22113279945133968,1.8207974325260565,inf,34.044804384996596,37.35585609874852,40.66690781250045
3937,4273.0,11536.0,26214.0,65536.0,65536.0,65536.0,0.021996102947525742,0.2265226627487067,1.824795177416135,inf,34.196410839695154,37.71401270442834,41.231614569161536
3938,4335.0,11535.0,26214.0,65536.0,65536.0,65536.0,0.021121736350259823,0.21205866457599853,1.8237476625000326,inf,34.119822754602765,37.49051709224618,40.8612114298896
3939,4284.0,11485.0,26214.0,65536.0,65536.0,65536.0,0.02444786070041971,0.2192137673538923,1.8266791927438533,inf,34.07491829145546,37.42437144336239,40.77382459526932
3940,5386.0,14390.0,32768.0,65536.0,65536.0,65536.0,0.017326641298296863,0.17380151703407165,1.5834023189135848,inf,33.937182120613535,37.15370017731418,40.37021823401483
3941,5379.0,14493.0,32768.0,65536.0,65536.0,65536.0,0.018844257507211637,0.17380151703407165,1.5791949935263077,inf,34.01464001970106,37.26132498579955,40.50800995189803
3942,5362.0,14319.0,32768.0,65536.0,65536.0,65536.0,0.016593428945085975,0.17906277594638453,1.5821129317543878,inf,33.934041045629684,37.15899104714172,40.38394104865375
3943,5374.0,14344.0,32768.0,65536.0,65536.0,65536.0,0.017980673431019056,0.17284321467297303,1.582581068761158,inf,34.00614803952146,37.2359752179666,40.46580239641174
3944,5413.0,14563.0,32768.0,65536.0,65536.0,65536.0,0.015899293840469397,0.18255646441949835,1.5712460435612883,inf,33.983564186500814,37.256703265003566,40.52984234350631
3945,5371.0,14448.0,32768.0,65536.0,65536.0,65536.0,0.01710110962775957,0.17916220075024114,1.5768156874658033,inf,34.02484499322768,37.29619926216503,40.56755353110238
3946,5486.0,14494.0,32768.0,65536.0,65536.0,65536.0,0.019666144377794126,0.1677473301880923,1.576522924609165,inf,33.95800175840335,37.19721465553461,40.436427552665876
3947,5419.0,14490.0,32768.0,65536.0,65536.0,65536.0,0.017048153975899538,0.17713512106566753,1.5763616512680514,inf,33.96761455768118,37.220425563687634,40.47323656969409
3948,5337.0,14370.0,32768.0,65536.0,65536.0,65536.0,0.019490603947559748,0.17313202041549403,1.5835024432332006,inf,34.01927812928292,37.36505002743215,40.710821925581385
3949,5462.0,14422.0,32768.0,65536.0,65536.0,65536.0,0.017048153975899538,0.17046741397862775,1.580237036223366,inf,33.95649407892861,37.17262185082078,40.38874962271296
3950,6421.0,17248.0,39321.0,65536.0,65536.0,65536.0,0.011896792018724511,0.13723655941041102,1.4315305302006465,inf,33.826076822987716,36.906789130665686,39.987501438343656
3951,6442.0,17331.0,39321.0,65536.0,65536.0,65536.0,0.014288984390049109,0.15026839637307887,1.4290171211541534,inf,33.86826136824427,37.0130019945731,40.15774262090194
3952,6404.0,17187.0,39321.0,65536.0,65536.0,65536.0,0.015785233157352252,0.14991250297749303,1.4369135826288684,inf,33.86596704377205,36.96927357840828,40.072580113044495
3953,6493.0,17270.0,39321.0,65536.0,65536.0,65536.0,0.013251339677161411,0.14363570728497166,1.4283819267153604,inf,33.90163165671647,37.07303300135319,40.24443434598991
3954,6357.0,17255.0,39321.0,65536.0,65536.0,65536.0,0.015330563206518377,0.14859281320859452,1.4402948533977735,inf,33.829880931783926,36.91412370342782,39.99836647507171
3955,6432.0,17368.0,39321.0,65536.0,65536.0,65536.0,0.014469011108410257,0.14377215621129835,1.4173303854758217,inf,33.91347916566411,37.116179253391905,40.31887934111971
3956,6430.0,17307.0,39321.0,65536.0,65536.0,65536.0,0.015341286505773155,0.14844262245426165,1.4325424873824772,inf,33.86972879456518,36.98465321362076,40.09957763267634
3957,6413.0,17276.0,39321.0,65536.0,65536.0,65536.0,0.016018817853392875,0.1471146939880299,1.431904350036362,inf,33.80669553804235,36.841551669905904,39.87640780176946
3958,6489.0,17362.0,39321.0,65536.0,65536.0,65536.0,0.015785233157352252,0.1524478811777854,1.4186990742630314,inf,33.82234389050723,36.93220837257638,40.042072854645546
3959,6444.0,17247.0,39321.0,65536.0,65536.0,65536.0,0.01373329490917996,0.1431278274309591,1.436126143202877,inf,33.89268424573674,37.077720630088315,40.26275701443989
3960,7498.0,20211.0,45875.0,65536.0,65536.0,65536.0,0.013266681776528344,0.12485051017996796,1.2826651480345177,inf,33.78952943152426,36.83833586285053,39.88714229417679
3961,7482.0,20138.0,45875.0,65536.0,65536.0,65536.0,0.012332210647507225,0.12269954339060263,1.284676170563671,inf,33.70745316124907,36.694649489904855,39.68184581856064
3962,7523.0,20179.0,45875.0,65536.0,65536.0,65536.0,0.013487501791729528,0.1270677202357149,1.2833629469363927,inf,33.737416214436465,36.756649431235346,39.775882648034234
3963,7585.0,20265.0,45875.0,65536.0,65536.0,65536.0,0.01305150320212789,0.12329484165557858,1.2826602582529247,inf,33.69477275255666,36.6567637353718,39.61875471818694
3964,7462.0,20136.0,45875.0,65536.0,65536.0,65536.0,0.01319608903711611,0.12492356834070506,1.2841882733238634,inf,33.72214980014425,36.731576872801114,39.74100394545797
3965,7498.0,20242.0,45875.0,65536.0,65536.0,65536.0,0.013069656223919424,0.13157697941866786,1.2835753597037964,inf,33.720313765241286,36.714173769507696,39.70803377377411
3966,7522.0,20145.0,45875.0,65536.0,65536.0,65536.0,0.012011190016913531,0.12354161915157391,1.2847299461477917,inf,33.76181766339607,36.790481061186085,39.819144458976105
3967,7484.0,20222.0,45875.0,65536.0,65536.0,65536.0,0.012216589660233979,0.12620241149778622,1.2841731629836488,inf,33.747661151322006,36.79638760989434,39.84511406846667
3968,7489.0,20128.0,45875.0,65536.0,65536.0,65536.0,0.012216589660233979,0.1261187143944582,1.2852799713393068,inf,33.758273943289005,36.77531014219748,39.79234634110597
3969,7524.0,20204.0,45875.0,65536.0,65536.0,65536.0,0.01201776630497875,0.12662293460989105,1.283289674389117,inf,33.70154697299419,36.695532378536186,39.68951778407818
3970,8613.0,23116.0,52428.0,65536.0,65536.0,65536.0,0.01077254892950208,0.1096351499395567,1.1388512850571146,inf,33.6356190536614,36.60540661957707,39.57519418549273
3971,8624.0,23095.0,52428.0,65536.0,65536.0,65536.0,0.011192113032130635,0.10887871546808725,1.1425360932102748,inf,33.5516809806012,36.37440491013374,39.197128839666284
3972,8603.0,23110.0,52428.0,65536.0,65536.0,65536.0,0.01077254892950208,0.10641518892864354,1.1409215895335407,inf,33.61001950453488,36.496943411046786,39.383867317558696
3973,8593.0,23048.0,52428.0,65536.0,65536.0,65536.0,0.010563753928359176,0.11188939583089308,1.1421332419542978,inf,33.56673210771717,36.39652157835707,39.22631104899696
3974,8597.0,23095.0,52428.0,65536.0,65536.0,65536.0,0.011634576888368997,0.11081222588435935,1.1439693616657394,inf,33.615700588025895,36.474379313701675,39.333058039377455
3975,8625.0,23069.0,52428.0,65536.0,65536.0,65536.0,0.011625771557795872,0.10935502480822379,1.1400008977577585,inf,33.54085217478112,36.340240812400936,39.13962945002074
3976,8510.0,22998.0,52428.0,65536.0,65536.0,65536.0,0.013152443577084227,0.1129802953095762,1.1517042130861057,inf,33.627654804643264,36.541257727043984,39.4548606494447
3977,8571.0,23049.0,52428.0,65536.0,65536.0,65536.0,0.010323604170537237,0.10890431251439026,1.1420422424186754,inf,33.536085441002285,36.36939992281075,39.202714404619215
3978,8592.0,23073.0,52428.0,65536.0,65536.0,65536.0,0.011623367040265009,0.10872709379931678,1.1415818547232206,inf,33.58923182668179,36.461236089918955,39.333240353156114
3979,8570.0,23089.0,52428.0,65536.0,65536.0,65536.0,0.010699597848635278,0.10985715401311325,1.1463971461482885,inf,33.627109088097114,36.51623881542105,39.405368542744974
3980,9651.0,25989.0,58982.0,65536.0,65536.0,65536.0,0.009281987969195882,0.09765401754161473,1.0329331558389256,inf,33.41475774104106,36.14938774513028,38.884017749219495
3981,9657.0,25909.0,58982.0,65536.0,65536.0,65536.0,0.009182680916921981,0.09699027952932937,1.0328302592113587,inf,33.374590590470625,36.12162771272263,38.86866483497462
3982,9703.0,25907.0,58982.0,65536.0,65536.0,65536.0,0.009200669096841807,0.09597469289559513,1.0283329433224537,inf,33.391362620550815,36.07861433534612,38.765866050141426
3983,9681.0,25917.0,58982.0,65536.0,65536.0,65536.0,0.009551597829911884,0.09599740885462182,1.0312484343493722,inf,33.37856358263587,36.10219333817422,38.82582309371256
3984,9722.0,25941.0,58982.0,65536.0,65536.0,65536.0,0.009837676206707613,0.09744744528759952,1.0266567424932163,inf,33.341131348930716,35.95942480116652,38.577718253402324
3985,9672.0,25898.0,58982.0,65536.0,65536.0,65536.0,0.009690413647611251,0.09735232210407219,1.0312849267012965,inf,33.37770953075388,36.04329851001995,38.70888748928603
3986,9640.0,25890.0,58982.0,65536.0,65536.0,65536.0,0.009837676206707613,0.09800753714878141,1.033734536175288,inf,33.39648186258546,36.12036292547798,38.8442439883705
3987,9735.0,25973.0,58982.0,65536.0,65536.0,65536.0,0.009929107866845754,0.09688925990015207,1.0245808915901904,inf,33.3671580215148,36.03127555889847,38.69539309628214
3988,9659.0,25984.0,58982.0,65536.0,65536.0,65536.0,0.010323604170537237,0.09866500202794981,1.0323465272513062,inf,33.44343744245114,36.185820141633,38.92820284081486
3989,9672.0,25940.0,58982.0,65536.0,65536.0,65536.0,0.009551597829911884,0.09728679533052542,1.031023202814751,inf,33.42962961801028,36.157229037264315,38.884828456518356
3990,10779.0,28832.0,65536.0,65536.0,65536.0,65536.0,0.008493700226402723,0.08712306689294991,0.9299670056889724,inf,33.116298987859835,35.73753631934947,38.35877365083911
3991,10773.0,28879.0,65536.0,65536.0,65536.0,65536.0,0.008779531379175864,0.08687115349655983,0.9292223696460482,inf,33.116062629774056,35.72270722513868,38.3293518205033
3992,10736.0,28834.0,65536.0,65536.0,65536.0,65536.0,0.008396553642207039,0.08759475524178129,0.9324792251224139,inf,33.11355464754053,35.698689328977636,38.28382401041475
3993,10751.0,28826.0,65536.0,65536.0,65536.0,65536.0,0.008493700226402723,0.08759475524178129,0.9318595310905167,inf,33.1246478898266,35.75002896059802,38.37541003136945
3994,10763.0,28845.0,65536.0,65536.0,65536.0,65536.0,0.00842468720774292,0.08687115349655983,0.9292284605511725,inf,33.1190448303936,35.73497962436879,38.35091441834399
3995,10770.0,28851.0,65536.0,65536.0,65536.0,65536.0,0.008493700226402723,0.08774310742801106,0.9308319787417219,inf,33.138207715300396,35.723014157680026,38.30782060005965
3996,10735.0,28787.0,65536.0,65536.0,65536.0,65536.0,0.009017569975810602,0.08812262113820424,0.9335442604785413,inf,33.11255867066069,35.72447370778009,38.3363887448995
3997,10730.0,28830.0,65536.0,65536.0,65536.0,65536.0,0.008493700226402723,0.08812262113820424,0.9339340931627191,inf,33.13584079927104,35.74492984677444,38.35401889427785
3998,10728.0,28793.0,65536.0,65536.0,65536.0,65536.0,0.008462148571162231,0.08764326889961893,0.9339564306679407,inf,33.12606738902877,35.72824706873013,38.33042674843149
3999,10761.0,28825.0,65536.0,65536.0,65536.0,65536.0,0.008462148571162231,0.08712306689294991,0.9308125415547082,inf,33.124044019252615,35.74281740842379,38.361590797594964
4000,2158.0,5887.0,13107.0,107893.0,107893.0,107893.0,0.0492851730308459,0.44289905211244474,3.306302123191344,7.437531281380551,34.76042602272956,38.798053204633916,42.83568038653828
4001,2131.0,5706.0,13107.0,107893.0,107893.0,107893.0,0.037635911914122744,0.4546954670767036,3.3282206088096977,7.437531281380551,34.78313041205887,38.808445620430476,42.83376082880208
4002,2144.0,5855.0,13107.0,107893.0,107893.0,107893.0,0.04112335717505289,0.47431381200511424,3.315963687163361,7.437531281380551,34.78374616721573,38.84534981093785,42.90695345465997
4003,2175.0,5809.0,13107.0,107893.0,107893.0,107893.0,0.04991841461251312,0.4540272303136632,3.310699781930655,7.437531281380551,34.78665297650556,38.83680400868508,42.886955040864606
4004,2180.0,5828.0,13107.0,107893.0,107893.0,107893.0,0.04511741527355895,0.4546954670767036,3.297057869629757,7.437531281380551,34.77157505568343,38.7856587947663,42.79974253384917
4005,2170.0,5774.0,13107.0,107893.0,107893.0,107893.0,0.048404437392861155,0.45771789793706574,3.3077134451321157,7.437531281380551,34.75734942235443,38.75389693816724,42.750444453980045
4006,2082.0,5760.0,13107.0,107893.0,107893.0,107893.0,0.03953521200002541,0.4687194114365809,3.322498205151721,7.437531281380551,34.78753136548366,38.83972904008891,42.89192671469416
4007,2114.0,5809.0,13107.0,107893.0,107893.0,107893.0,0.04688125287437117,0.4626130120890366,3.3303481762916576,7.437531281380551,34.86960300969367,38.98647338660389,43.103343763514104
4008,2161.0,5847.0,13107.0,107893.0,107893.0,107893.0,0.04688125287437117,0.4441494616695181,3.2994246082799776,7.437531281380551,34.80961706300321,38.897233339599794,42.984849616196385
4009,2109.0,5719.0,13107.0,107893.0,107893.0,107893.0,0.04083341371183735,0.45582664528504324,3.3246678796810087,7.437531281380551,34.82247029229533,38.89879611223907,42.975121932182816
4010,4301.0,11643.0,26214.0,121000.0,121000.0,121000.0,0.02417050066949855,0.21636232880508288,1.8183463317110977,6.98809054471424,34.344338033851265,37.97724197034516,41.61014590683906
4011,4334.0,11464.0,26214.0,121000.0,121000.0,121000.0,0.022168377606902823,0.21146996167758658,1.8324431617200219,6.98809054471424,34.4019077580008,38.129440413567465,41.85697306913412
4012,4287.0,11465.0,26214.0,121000.0,121000.0,121000.0,0.020453628001902757,0.2099642577970826,1.8312105364019828,6.98809054471424,34.37275349717492,38.06590486383474,41.75905623049456
4013,4319.0,11576.0,26214.0,121000.0,121000.0,121000.0,0.02124712802535811,0.21964399398853374,1.8186489617614399,6.98809054471424,34.38176087141209,38.08382278551928,41.78588469962647
4014,4302.0,11543.0,26214.0,121000.0,121000.0,121000.0,0.021957323136184925,0.22229333166559684,1.8281192005389713,6.98809054471424,34.41588310302067,38.113599839050195,41.81131657507972
4015,4241.0,11510.0,26214.0,121000.0,121000.0,121000.0,0.021081267852480323,0.21809844930074007,1.8252343378874372,6.98809054471424,34.33224360359559,37.97451018939935,41.61677677520312
4016,4232.0,11464.0,26214.0,121000.0,121000.0,121000.0,0.024345720439654883,0.23247318139188167,1.8310892634828235,6.98809054471424,34.42466326344987,38.140412181601924,41.856161099753976
4017,4240.0,11470.0,26214.0,121000.0,121000.0,121000.0,0.023774769381731176,0.2257178740638821,1.8280779340517554,6.98809054471424,34.39483245413512,38.08246176934645,41.77009108455778
4018,4280.0,11435.0,26214.0,121000.0,121000.0,121000.0,0.021046665189714986,0.2234010789719676,1.8329616110780194,6.98809054471424,34.32802393103281,37.933274799192375,41.538525667351934
4019,4258.0,11443.0,26214.0,121000.0,121000.0,121000.0,0.023612401823839946,0.22315100829529655,1.8361824837472653,6.98809054471424,34.371833438809006,38.03705854316672,41.70228364752444
4020,6374.0,17293.0,39321.0,131072.0,131072.0,131072.0,0.01502640332391536,0.14882857832379415,1.4303575774551547,6.647380646052291,34.203550327289086,37.722744776735965,41.24193922618284
4021,6422.0,17340.0,39321.0,131072.0,131072.0,131072.0,0.015341286505773155,0.15226907594590244,1.4272898207817022,6.646862390684941,34.20820543212996,37.68503911367031,41.161872795210655
4022,6455.0,17306.0,39321.0,131072.0,131072.0,131072.0,0.016593428945085975,0.14206215484161078,1.4283373899151144,6.647857120212823,34.20981288270445,37.70470201739986,41.19959115209527
4023,6473.0,17318.0,39321.0,131072.0,131072.0,131072.0,0.014850605078578383,0.1462223206614368,1.427219575639846,6.647873005535693,34.22272189818088,37.72501676240971,41.22731162663853
4024,6418.0,17314.0,39321.0,131072.0,131072.0,131072.0,0.014850605078578383,0.1440137262517851,1.4299811935360864,6.64826945488376,34.21350959426224,37.70434008729314,41.19517058032404
4025,6402.0,17256.0,39321.0,131072.0,131072.0,131072.0,0.014850605078578383,0.14565012224925766,1.4339823769655666,6.649191642168255,34.249947025495004,37.770968213364284,41.29198940123357
4026,6419.0,17277.0,39321.0,131072.0,131072.0,131072.0,0.01502640332391536,0.14565012224925766,1.4315290652727413,6.64697879300315,34.18221315805227,37.6565600263672,41.13090689468213
4027,6430.0,17308.0,39321.0,131072.0,131072.0,131072.0,0.01417928210572228,0.1440137262517851,1.4309755070307446,6.647509809018448,34.2672660389568,37.7979909540811,41.3287158692054
4028,6433.0,17284.0,39321.0,131072.0,131072.0,131072.0,0.014807418423593788,0.14436882148132923,1.4274013440077482,6.647453024592391,34.239610217747035,37.769723573529745,41.299836929312455
4029,6467.0,17229.0,39321.0,131072.0,131072.0,131072.0,0.014288984390049109,0.14753732608141945,1.4311988334927435,6.647453024592391,34.20341927813151,37.711233371985244,41.21904746583897
4030,8533.0,23066.0,52428.0,131072.0,131072.0,131072.0,0.010955430679430833,0.11183908394064446,1.1494780252198495,6.4534905347326195,34.08405773976327,37.424614893631286,40.7651720474993
4031,8575.0,23038.0,52428.0,131072.0,131072.0,131072.0,0.010323604170537237,0.10710605454967492,1.1439693616657394,6.459915733463372,34.05850520527136,37.40308457185262,40.747663938433874
4032,8579.0,23095.0,52428.0,131072.0,131072.0,131072.0,0.011625771557795872,0.11391125538342806,1.1449336861352606,6.456679247925475,34.116027058454634,37.49137333444428,40.86671961043393
4033,8617.0,23165.0,52428.0,131072.0,131072.0,131072.0,0.011634576888368997,0.11036787941574744,1.1376843403862438,6.454877505469149,34.11282718152591,37.49685983941151,40.880892497297125
4034,8558.0,23064.0,52428.0,131072.0,131072.0,131072.0,0.012046281825803362,0.10873595201326225,1.1462823784517653,6.45620894989035,34.09403684096042,37.47598992504575,40.857943009131084
4035,8613.0,23133.0,52428.0,131072.0,131072.0,131072.0,0.009837676206707613,0.10986182721523363,1.137606153733742,6.4521943946805,34.08437804367779,37.46435324331857,40.84432844295935
4036,8559.0,23015.0,52428.0,131072.0,131072.0,131072.0,0.010517815556482901,0.11062220247635679,1.147929109003762,6.457875113479496,34.10549355069357,37.46830724842278,40.83112094615199
4037,8593.0,23067.0,52428.0,131072.0,131072.0,131072.0,0.010955430679430833,0.1096351499395567,1.1421026032539459,6.4568642429407035,34.091610960558825,37.46065109394438,40.82969122732994
4038,8555.0,23019.0,52428.0,131072.0,131072.0,131072.0,0.011625771557795872,0.109458572911727,1.146910298653907,6.4566801604201345,34.08726390508802,37.43735848854713,40.787453072006244
4039,8578.0,23127.0,52428.0,131072.0,131072.0,131072.0,0.010956124882412155,0.1096351499395567,1.1433569932992995,6.455062637177541,34.07284599127095,37.40765212608237,40.742458260893784
4040,10690.0,28806.0,65536.0,131072.0,131072.0,131072.0,0.009008350760495887,0.08781539594897225,0.9368802608161602,6.247459319116,33.96039654562263,37.180494759513124,40.400592973403626
4041,10704.0,28806.0,65536.0,131072.0,131072.0,131072.0,0.009008350760495887,0.08695176786037706,0.9362474732451886,6.245043114099818,33.94984135960723,37.15663220479755,40.36342304998788
4042,10762.0,28849.0,65536.0,131072.0,131072.0,131072.0,0.009008350760495887,0.08764326889961893,0.9314915569206192,6.248007417990635,33.95238390054987,37.16897084201447,40.385557783479065
4043,10716.0,28825.0,65536.0,131072.0,131072.0,131072.0,0.008462148571162231,0.08712306689294991,0.9343440095796254,6.248527539986252,33.97048465501315,37.2151820256078,40.45987939620245
4044,10742.0,28843.0,65536.0,131072.0,131072.0,131072.0,0.009008350760495887,0.08815831591155643,0.9330245741189316,6.247391590664403,34.00612079341315,37.284975929362204,40.56383106531126
4045,10759.0,28849.0,65536.0,131072.0,131072.0,131072.0,0.008462148571162231,0.0866378016580569,0.9310213517961543,6.250080409576832,33.98034370861999,37.22051954712618,40.46069538563237
4046,10729.0,28839.0,65536.0,131072.0,131072.0,131072.0,0.008462148571162231,0.0877559454385235,0.9335442604785413,6.24678354064914,33.965620993074666,37.193293094202545,40.420965195330425
4047,10753.0,28867.0,65536.0,131072.0,131072.0,131072.0,0.008779531379175864,0.08778111395380961,0.9314915569206192,6.2457833067606785,33.98285908816175,37.22955094584253,40.47624280352332
4048,10734.0,28821.0,65536.0,131072.0,131072.0,131072.0,0.008493700226402723,0.08778111395380961,0.9337353186530635,6.24853555316772,33.97373906896116,37.20691644370031,40.440093818439465
4049,10775.0,28850.0,65536.0,131072.0,131072.0,131072.0,0.008779531379175864,0.08774310742801106,0.9305837629113185,6.245838073948281,33.96192714650937,37.169954347678555,40.37798154884775
4050,11147.0,29920.0,68015.0,120444.0,120444.0,120444.0,0.008396553642207039,0.0844076711777717,0.8981752622499144,6.467514392150299,33.88614089547301,37.03458737658126,40.18303385768951
4051,11147.0,29920.0,68015.0,120444.0,120444.0,120444.0,0.008396553642207039,0.0844076711777717,0.8981752622499144,6.468145491809231,33.93257167562679,37.13327755292752,40.333983430228244
4052,11147.0,29920.0,68015.0,120444.0,120444.0,120444.0,0.008396553642207039,0.0844076711777717,0.8981752622499144,6.4758029048782575,33.89067017608473,37.05753904350463,40.224407910924526
4053,11147.0,29920.0,68015.0,120444.0,120444.0,120444.0,0.008396553642207039,0.0844076711777717,0.8981752622499144,6.461579613527057,33.86755670946165,36.99581201674473,40.124067324027806
4054,11147.0,29920.0,68015.0,120444.0,120444.0,120444.0,0.008396553642207039,0.0844076711777717,0.8981752622499144,6.475906380893015,33.903413436875205,37.07849083133607,40.25356822579693
4055,11147.0,29920.0,68015.0,120444.0,120444.0,120444.0,0.008396553642207039,0.0844076711777717,0.8981752622499144,6.4767073610179615,33.94104373998628,37.141144636398266,40.341245532810255
4056,11147.0,29920.0,68015.0,120444.0,120444.0,120444.0,0.008396553642207039,0.0844076711777717,0.8981752622499144,6.47179787646111,33.873047613295185,37.00614196653805,40.13923631978093
4057,11147.0,29920.0,68015.0,120444.0,120444.0,120444.0,0.008396553642207039,0.0844076711777717,0.8981752622499144,6.46431404605741,33.92266527293258,37.10652488795401,40.29038450297543
4058,11147.0,29920.0,68015.0,120444.0,120444.0,120444.0,0.008396553642207039,0.0844076711777717,0.8981752622499144,6.474241576724037,33.87390497083043,36.99294584928668,40.111986727742924
4059,11147.0,29920.0,68015.0,120444.0,120444.0,120444.0,0.008396553642207039,0.0844076711777717,0.8981752622499144,6.470850447531593,33.8926647176521,37.059005088932395,40.22534546021268
4060,11147.0,29920.0,68015.0,107337.0,107337.0,107337.0,0.008396553642207039,0.0844076711777717,0.8981752622499144,7.099026582721081,33.85188479457365,36.97080014191866,40.089715489263675
